iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
100,0.26015299558639526,-27.435643995741927,490.5705111026864,554.0696983492841,-23.495969852097485,177.62552419925638,223.66446230478343,0.15508767902265247,0.0003755573871361486,0.00046295108326508083,0.000389297689747445,0.0008122757533288622,8.827561507020189e-05,63,45,116726,0.5,angular,0.0,0.0,1.3612641096115112,12.314188003540039,0.03702595829963684,0.067050501704216,0.03702595829963684
200,0.3939971625804901,-27.42192110478413,489.0228467633702,552.3217051572282,-23.5315589819545,179.08709245793958,225.5048559091024,0.15503142006308027,0.00037690325281149325,0.00046315915869650785,0.0003910318033790274,0.0008137202712786158,0.00011991166424903423,63,45,116726,0.5,angular,0.0,0.0,0.9025587439537048,10.597224235534668,0.036131247878074646,0.15398100018501282,0.036131247878074646
500,0.6597803831100464,-27.51020670473111,499.06568503103665,563.6644830935315,-23.506776184832564,178.06805125233328,224.22168838942392,0.15648577495280155,0.00038119294555884176,0.0004692421973216589,0.0003953460172419723,0.0008199304405295106,0.00015091328261970612,63,45,116726,0.5,angular,0.0,0.0,2323.087890625,27441.5234375,0.03467957302927971,0.4338606297969818,0.03467957302927971
1000,1.043543815612793,-27.44006444145718,491.07009016666177,554.6339426628207,-23.450466151272366,175.77414840120036,221.33322655326063,0.15821181068516818,0.00038401201018009134,0.0004745553090299627,0.00039828181953752135,0.0008241560009495213,0.00016948952334846086,63,45,116726,0.5,angular,0.0,0.0,4.6874237060546875,60.635005950927734,0.04735493287444115,1.0875587463378906,0.04735493287444115
0,0.0,-26.252569931861554,356.52318136432854,421.94611562417134,nan,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,116726,1.0,angular,0.0,0.0,,,,,
10,0.03347786143422127,-26.24331119488304,355.763918158755,421.0475256387962,nan,nan,nan,0.15637228831089742,0.0003755066451925602,0.0004679045869324471,0.0003882321130887148,0.000814776210622303,1.3571390700048268e-05,108,0,116726,1.0,angular,0.0,0.0,415.87884521484375,846.1929321289062,0.037576619535684586,0.0009291497408412397,0.037576619535684586
50,0.15800057351589203,-26.246994683880853,356.06578899141317,421.40479055709096,nan,nan,nan,0.15554590545377384,0.0003752378948811588,0.0004643048904535967,0.0003886681058353618,0.0008125759102597173,5.8466427407547565e-05,108,0,116726,1.0,angular,0.0,0.0,676.4703979492188,6264.2294921875,0.047351572662591934,0.02402804233133793,0.047351572662591934
100,0.25868546962738037,-26.21437183039374,353.40115378840926,418.25118783998187,nan,nan,nan,0.15514233239156922,0.00037566883084670416,0.0004631600199182714,0.00038939514053307103,0.0008124450774115664,8.800870395587843e-05,108,0,116726,1.0,angular,0.0,0.0,1.0448306798934937,12.29861831665039,0.037320662289857864,0.06631194055080414,0.037320662289857864
200,0.3955424726009369,-26.252967026978567,356.55578138410254,421.98469783265574,nan,nan,nan,0.15523136780168514,0.0003775138609429703,0.0004640955863778602,0.00039157457896352914,0.000814619317316958,0.00012103121884013311,108,0,116726,1.0,angular,0.0,0.0,0.6726746559143066,10.369096755981445,0.036311082541942596,0.1553124189376831,0.036311082541942596
500,0.7055144309997559,-26.580744667011587,384.5078819327808,455.0660817833912,nan,nan,nan,0.1577227569656779,0.00038682429391074407,0.0004756300961701084,0.00040085500744975667,0.0008287443372279153,0.00017697373300181406,108,0,116726,1.0,angular,0.0,0.0,1819.0321044921875,27505.677734375,0.034956298768520355,0.4960070848464966,0.034956298768520355
1000,1.0628629922866821,-26.27688931202588,358.52522021101646,424.3155338242895,nan,nan,nan,0.15961212611996223,0.00038891547935769496,0.00048085213491764345,0.0004029332293556228,0.000831967106634681,0.00018563119888780503,108,0,116726,1.0,angular,0.0,0.0,4.921121120452881,81.39778900146484,0.0471406951546669,1.1287126541137695,0.0471406951546669
0,0.0,-17.735472002074985,88.33038214855918,59.367286653315674,-10.857478865965707,30.306551153446964,12.182821655035813,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,40,68,106319,0.25,directional,0.0,0.0,,,,,
10,0.029742758721113205,-17.382105110614013,81.42793479677316,54.728117654208326,-10.343970413196764,26.926857483589362,10.824230734542848,0.17380135255400964,0.0003325917688501977,0.00044610222572356287,0.0003486474965856299,0.0007733511854237836,1.5460018483987813e-05,40,68,106319,0.25,directional,0.0,0.0,20.2358341217041,84.8270263671875,0.04475594684481621,0.000746935373172164,84.8270263671875
50,0.09464537352323532,-16.650898962363435,68.81019766088644,46.247674127964714,-8.884951677892818,19.24348821483236,7.735620716295913,0.17486040494764166,0.0003335980680271668,0.00044967887015220454,0.0003493209683736643,0.000775872877011072,5.189735538554015e-05,40,68,106319,0.25,directional,0.0,0.0,1.3886488676071167,9.820626258850098,0.04201498627662659,0.00864395871758461,9.820626258850098
100,0.17671054601669312,-16.364089830306636,64.41275758066246,43.2921329038323,-5.940044340563864,9.767716914033471,3.926489442432386,0.17616484434093047,0.000335221666878511,0.0004548929303403398,0.00035041055607104067,0.0007801240452593713,9.315619845879661e-05,40,68,106319,0.25,directional,0.0,0.0,7.733710765838623,46.134925842285156,0.045064665377140045,0.030954718589782715,46.134925842285156
200,0.26713383197784424,-14.045422472811197,37.76636241607343,25.382958941999895,-3.287618508795968,5.303352338933387,2.1318755602349033,0.17763205087098982,0.00033782452240963543,0.0004605527614491543,0.00035254973847267186,0.0007854438224508307,0.00013701283062996934,40,68,106319,0.25,directional,0.0,0.0,1.9732334613800049,0.32594019174575806,0.04655729606747627,0.07094090431928635,0.32594019174575806
500,0.4385926127433777,-2.4479910654274857,2.614339686545184,1.7571106317555885,4.259704190732377,0.9328637373927036,0.37499854350180206,0.18132718474588466,0.0003461941416621959,0.00047162346824789126,0.0003614130321724433,0.0007994680996308418,0.00021805032516834745,40,68,106319,0.25,directional,0.0,0.0,0.4823623597621918,1.4663270711898804,0.047945257276296616,0.1921863704919815,1.4663270711898804
1000,0.5740231275558472,1.1678158908631289,1.1370546014918512,0.7642200206233281,8.671034732532696,0.3378198441084841,0.13579898588485773,0.18557060048653787,0.00035700330329478425,0.0004786054585176652,0.0003749075139267806,0.0008136004522815082,0.00028406275322035975,40,68,106319,0.25,directional,0.0,0.0,0.6065464615821838,0.8037595152854919,0.04637722298502922,0.3293932378292084,0.8037595152854919
0,0.0,-16.252616823616705,74.17037443600401,42.195067149618474,-10.830517741174376,29.644441735591176,12.107424627757725,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,106319,0.5,directional,0.0,0.0,,,,,
10,0.029887843877077103,-15.881896807383992,68.10178101694969,38.74268189785372,-10.311339669843813,26.30422247196205,10.743207573670992,0.17380288472201233,0.00033259233063890015,0.00044610675733985623,0.0003486474727416449,0.0007733532276237887,1.5516051481192747e-05,63,45,106319,0.5,directional,0.0,0.0,14.970223426818848,81.46920013427734,0.04528229683637619,0.0007529736030846834,81.46920013427734
50,0.09602249413728714,-15.072800034595348,56.526070075501636,32.15733155827292,-8.80775203792113,18.60658647943744,7.599328244700111,0.17487300353239457,0.0003336124169068545,0.00044974270837738284,0.0003493252080236025,0.0007759176032828332,5.246016233870645e-05,63,45,106319,0.5,directional,0.0,0.0,1.013336420059204,9.706849098205566,0.04279901459813118,0.008909594267606735,9.706849098205566
100,0.18459919095039368,-14.570828809908358,50.35605162429587,28.64724623319959,-5.478364275474821,8.644262160321398,3.530501721103919,0.17632398581077183,0.00033527125192364107,0.0004555674479307752,0.000350316965959937,0.0007805638080591993,9.660650567698362e-05,63,45,106319,0.5,directional,0.0,0.0,5.618112087249756,45.558990478515625,0.04572421684861183,0.033762454986572266,45.558990478515625
200,0.26794978976249695,-11.753362843027421,26.321162924807606,14.97394674778914,-2.5479990841213223,4.402419367724235,1.7980423159903047,0.17782788513685577,0.0003374685711938022,0.00046151153592957443,0.00035185059829955764,0.0007857811024079952,0.00013775910604557737,63,45,106319,0.5,directional,0.0,0.0,1.4885691404342651,0.9923617839813232,0.04717617109417915,0.07146008312702179,0.9923617839813232
500,0.4551357328891754,0.6104440772376191,1.5273001042139644,0.8688715803980714,6.4516593771022475,0.5542753492644985,0.22637791846783029,0.1825118003867138,0.00034736120667545336,0.00047598745408163653,0.00036198540728423,0.0008034358173994769,0.00022967112431163895,63,45,106319,0.5,directional,0.0,0.0,0.33130529522895813,1.294629454612732,0.04929336905479431,0.20696358382701874,1.294629454612732
1000,0.563312292098999,2.7862042233235873,0.9254402127488826,0.5264772116472021,8.88293241453432,0.3166636844347554,0.12933222780305464,0.1859941679795001,0.0003557541021124357,0.0004838361656448544,0.0003716850340383545,0.0008163162355523307,0.0002799506338705206,63,45,106319,0.5,directional,0.0,0.0,0.4619304835796356,0.7372382283210754,0.048763107508420944,0.3172767162322998,0.7372382283210754
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,nan,nan,nan,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,108,0,106319,1.0,directional,0.0,0.0,,,,,
10,0.029898665845394135,-14.32559908249476,53.92994395396009,27.074466537571578,nan,nan,nan,0.17380299920567002,0.0003325926090904554,0.00044610418959398803,0.000348648835063938,0.0007733508136377489,1.552652887095705e-05,108,0,106319,1.0,directional,0.0,0.0,11.146577835083008,78.5068588256836,0.045478705316782,0.0007541223894804716,78.5068588256836
50,0.09631775319576263,-13.403740372542376,43.61582563489361,21.896466509748183,nan,nan,nan,0.17487915269773402,0.0003336274413018309,0.00044973073382469645,0.00034935269263164105,0.0007759122034723416,5.268300475246745e-05,108,0,106319,1.0,directional,0.0,0.0,0.743158757686615,9.66149616241455,0.04307298734784126,0.008956381119787693,9.66149616241455
100,0.18674038350582123,-12.509864025372007,35.50229785072596,17.82322963263153,nan,nan,nan,0.17637624547589614,0.00033530165949465787,0.00045569566827203547,0.0003503398159692717,0.0007806320853585432,9.774764427336983e-05,108,0,106319,1.0,directional,0.0,0.0,4.08665657043457,44.82976150512695,0.046010199934244156,0.03455275669693947,44.82976150512695
200,0.27440881729125977,-9.224802267969679,16.662888471642063,8.36527508224182,nan,nan,nan,0.17798731073950969,0.00033759985155866793,0.00046206507754645364,0.00035191486210185805,0.0007861777708338087,0.0001410543589251269,108,0,106319,1.0,directional,0.0,0.0,1.0297714471817017,0.7935188412666321,0.04746962711215019,0.07459844648838043,0.7935188412666321
500,0.47188079357147217,2.853907891311836,1.0324743509239835,0.5183334195350981,nan,nan,nan,0.18310329181079338,0.0003485008461877159,0.00047710889560193963,0.0003633365759259336,0.0008050844907005171,0.00023738263586196495,108,0,106319,1.0,directional,0.0,0.0,0.2256406545639038,1.2229499816894531,0.04980016499757767,0.22252589464187622,1.2229499816894531
1000,0.5769363045692444,4.618837898071959,0.687679805371455,0.34523610658649734,nan,nan,nan,0.18656356738800067,0.00035700135903996846,0.00048430695384825304,0.00037338808856135773,0.0008176508033154918,0.0002863126418515716,108,0,106319,1.0,directional,0.0,0.0,0.3223215639591217,0.7220053672790527,0.04872802272439003,0.3327929377555847,0.7220053672790527
0,0.0,-25.516673196520525,449.9811846755954,356.17818756951306,-20.221954352360388,166.42182695791536,105.24353697830153,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,120717,0.25,directional,0.0,0.0,,,,,
10,0.020322037860751152,-25.53709007967203,452.1015990066826,357.85658070918964,-20.192046632886385,165.27969904737526,104.52126644934458,0.17468431403835508,0.0003127548193633369,0.0004429247530491829,0.0003263134770798513,0.0007517263011446563,1.0031429060296763e-05,40,68,120717,0.25,directional,0.0,0.0,9119.40625,182.9490203857422,0.045594554394483566,0.0003656857297755778,182.9490203857422
50,0.0589434839785099,-25.620263078584287,460.84336908031094,364.7760429600814,-20.00171142048285,158.19253739089396,100.03941467846053,0.17529977466259994,0.0003132209823302105,0.0004459850439947809,0.0003261885350683763,0.000753998646444474,3.035102597725716e-05,40,68,120717,0.25,directional,0.0,0.0,7.5341386795043945,55.13785171508789,0.04540190473198891,0.003344567958265543,55.13785171508789
100,0.12063465267419815,-25.603314951575726,459.0484552215866,363.3552965226393,-19.66726762251626,146.46761585905637,92.62468888581748,0.17632208527688664,0.00031392683970454273,0.0004502784073742244,0.0003262292706432049,0.0007570543022310656,6.172250748314144e-05,40,68,120717,0.25,directional,0.0,0.0,6.123271465301514,39.42353820800781,0.042541634291410446,0.014295771718025208,39.42353820800781
200,0.2637573182582855,-17.133165613367773,65.28953814426511,51.679292724739,-11.721659421703006,23.5061115211398,14.865035207892207,0.178799073275145,0.0003157514634941956,0.000458925784733116,0.00032708914481092863,0.000763438519840483,0.0001294265078968041,40,68,120717,0.25,directional,0.0,0.0,9.513323783874512,40.323089599609375,0.04579978808760643,0.06899048388004303,40.323089599609375
500,0.5193896293640137,-9.76196314493708,11.959784370484664,9.466649864199194,0.7989686131559187,1.3155821999692494,0.8319613264759543,0.18488779730958485,0.0003261087948308893,0.0004772396317419569,0.00033761663812067674,0.0007846119586231305,0.000247810311838363,40,68,120717,0.25,directional,0.0,0.0,11.360549926757812,1.3010832071304321,0.05093944072723389,0.26902031898498535,1.3010832071304321
1000,0.730222225189209,0.32819077404330743,1.1714073850873479,0.9272160115466768,6.147346901460393,0.38395485186890715,0.24280929604794063,0.19155798099869484,0.000344139864819203,0.0004890260023963814,0.0003608360358688669,0.0008100221226489564,0.00035144815035142925,40,68,120717,0.25,directional,0.0,0.0,0.6894847750663757,0.18186421692371368,0.04578861594200134,0.5330148935317993,0.18186421692371368
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,directional,0.0,0.0,,,,,
10,0.021317139267921448,-24.22546722289377,350.52033683123324,264.57373132499157,-20.233513035143215,175.1496238099172,105.52401415772061,0.17470935110590247,0.0003127741451070797,0.0004430564224553936,0.0003263056943332893,0.000751823299552594,1.0804062100775238e-05,63,45,120717,0.5,directional,0.0,0.0,6792.63818359375,213.2259979248047,0.0481456033885479,0.0003951744583901018,213.2259979248047
50,0.0726194679737091,-24.305023350679463,357.00050720610216,269.46498206153933,-19.9873123492706,165.49662451130516,99.7082823708418,0.17555426560167206,0.0003133774091520261,0.0004470706242744478,0.0003261765067370242,0.0007547467740071779,3.819369048513989e-05,63,45,120717,0.5,directional,0.0,0.0,5.542630672454834,54.64879608154297,0.048535171896219254,0.005088712088763714,54.64879608154297
100,0.12784922122955322,-24.199725026621767,348.4488220703327,263.01014618542195,-19.691516705562602,154.60003073081228,93.14331071202996,0.17644734123240297,0.0003139562068318829,0.00045021027434452956,0.0003263821292037012,0.0007568824991766825,6.501895972346812e-05,63,45,120717,0.5,directional,0.0,0.0,4.250277042388916,38.69902801513672,0.04486856609582901,0.01619747094810009,38.69902801513672
200,0.23386967182159424,-18.92421788467564,103.41613114297176,78.05878524207978,-14.107538904837181,42.73776393086849,25.74861600048115,0.1780871701489201,0.00031506284213239394,0.0004547095583534218,0.00032725580713454256,0.0007599397283695394,0.00011352462821039539,63,45,120717,0.5,directional,0.0,0.0,7.723378658294678,42.95951461791992,0.048684924840927124,0.054378900676965714,42.95951461791992
500,0.47131624817848206,-11.619866378192071,19.237699467844635,14.520669403461936,-3.1814935440538528,3.453084927075503,2.080412020341977,0.182572902326243,0.00032212574839354856,0.00046456050231955627,0.00033583832869398856,0.0007719614906574409,0.00021844837225140501,63,45,120717,0.5,directional,0.0,0.0,10.214613914489746,1.8158447742462158,0.05209024250507355,0.2214469611644745,1.8158447742462158
1000,0.7018090486526489,0.06940010786530644,1.303846565290696,0.9841470368674358,4.874113772712589,0.5403143825095408,0.32552820445354863,0.18913781172956917,0.0003385719267020159,0.00047844898337475464,0.00035623929931164985,0.0007972017600466646,0.0003276811144089539,63,45,120717,0.5,directional,0.0,0.0,0.642035186290741,0.21348604559898376,0.04703452065587044,0.49225717782974243,0.21348604559898376
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,directional,0.0,0.0,,,,,
10,0.021672913804650307,-22.972970631687346,286.81954084600346,198.28828801527627,nan,nan,nan,0.17471786631352462,0.0003127801732891474,0.0004431033611308929,0.00032630222642702507,0.0007518568349587659,1.1073880687079823e-05,108,0,120717,1.0,directional,0.0,0.0,5130.5810546875,213.217041015625,0.04785224050283432,0.0004067155532538891,213.217041015625
50,0.0806034728884697,-22.982692734083518,287.4623333619525,198.73267275684796,nan,nan,nan,0.1757046474832072,0.00031347457051968396,0.0004477423752828459,0.0003261553510090468,0.0007552325618093393,4.251012884532639e-05,108,0,120717,1.0,directional,0.0,0.0,4.122403144836426,54.63552474975586,0.04798709228634834,0.00626976415514946,54.63552474975586
100,0.12711980938911438,-22.835594897868372,277.88887644824626,192.1142102343588,nan,nan,nan,0.17646029752735543,0.00031395563279724596,0.0004505249776774705,0.0003262773050679251,0.0007571335127907557,6.472425340437733e-05,108,0,120717,1.0,directional,0.0,0.0,3.0904197692871094,37.6174430847168,0.04456176981329918,0.016076432541012764,37.6174430847168
200,0.208832785487175,-19.58405128595073,131.43674690575418,90.8667779376731,nan,nan,nan,0.17766094214049863,0.00031471980516868393,0.00045367197629785175,0.00032692426774291825,0.000759193521895321,0.00010146588887769978,108,0,120717,1.0,directional,0.0,0.0,6.473111152648926,47.28847885131836,0.047933876514434814,0.043404653668403625,47.28847885131836
500,0.41927456855773926,-10.696520341706607,16.981017409485233,11.739565794411059,nan,nan,nan,0.18107128121874397,0.0003194956106755444,0.0004605363577984201,0.00033292612048909374,0.0007669105847326203,0.00019199264618582353,108,0,120717,1.0,directional,0.0,0.0,7.704482078552246,2.593836545944214,0.050604406744241714,0.17526403069496155,2.593836545944214
1000,0.6305955648422241,-2.564651652438533,2.610819443244505,1.8049499563068667,nan,nan,nan,0.18648966405631381,0.00033127347951746733,0.0004718818039264802,0.0003476457626729482,0.0007856200881332531,0.0002885580631910759,108,0,120717,1.0,directional,0.0,0.0,0.7750094532966614,0.35473358631134033,0.0464312881231308,0.3974282741546631,0.35473358631134033
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,directional,0.0,0.0,,,,,
10,0.02058945596218109,-28.535485154121048,254.76797137753536,713.7539347382872,-21.462801547022856,35.23651591838817,140.04904596868923,0.1749681159241113,0.00030969059205119594,0.00042195821302224416,0.0003235896118465,0.0007297065285685685,1.0487819293394083e-05,40,68,121618,0.25,directional,0.0,0.0,8.535537719726562,0.15028341114521027,0.04335307329893112,0.00037679492379538715,0.15028341114521027
50,0.0512409508228302,-27.133127378706646,184.46290823551237,516.7883774968661,-20.1705434878235,26.167796527862283,104.00503123855754,0.1754012551319689,0.0003103728596262717,0.0004238677955574211,0.00032397403910170065,0.0007312998148260868,2.7738134416528544e-05,40,68,121618,0.25,directional,0.0,0.0,1.9531742334365845,10.871986389160156,0.043636616319417953,0.002576731611043215,10.871986389160156
100,0.08428958803415298,-26.306763465973116,152.5009889905993,427.24436810081045,-19.24038420068107,21.12278728239135,83.95342530317306,0.1758380684651309,0.000310785118967407,0.00042609680460778464,0.00032389383005098537,0.0007329740304395253,4.3750389727805095e-05,40,68,121618,0.25,directional,0.0,0.0,2.3504562377929688,14.395139694213867,0.04701557010412216,0.007044238969683647,14.395139694213867
200,0.1543033868074417,-25.136301950783732,116.473334399376,326.30985861425023,-17.260255304970343,13.388697702100322,53.21395407778737,0.1768977285490779,0.00031257232477649444,0.0004308526687188562,0.00032495393073578695,0.0007371491399163008,7.845700607494924e-05,40,68,121618,0.25,directional,0.0,0.0,96.6894760131836,34.02121353149414,0.04560968652367592,0.02363775670528412,34.02121353149414
500,0.28553450107574463,-21.968297498027397,56.1598660623651,157.33659596083277,-15.143423415735647,8.223470654735594,32.68453732527578,0.17917925530404116,0.00031766002267124904,0.0004405442222973531,0.000329118695388768,0.0007473687781444845,0.00014006040319002868,40,68,121618,0.25,directional,0.0,0.0,3.9812352657318115,8.234774589538574,0.04603838920593262,0.08112750947475433,8.234774589538574
1000,0.3584553003311157,-20.81826762719446,43.09462205756667,120.73321420009476,-13.537395928742155,5.681361164606988,22.580813970076708,0.18074685822171604,0.00032229749924992084,0.00044663404586228316,0.00033368308114611157,0.0007552898550647882,0.0001752056825636407,40,68,121618,0.25,directional,0.0,0.0,1.5244779586791992,5.5794806480407715,0.0461057648062706,0.12846344709396362,5.5794806480407715
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,directional,0.0,0.0,,,,,
10,0.020456671714782715,-27.039846593976268,153.65491803219746,505.80679505271996,-21.43710525970078,35.81108518895749,139.22285195823486,0.17496627890634367,0.0003096872327699767,0.00042195153705191417,0.0003235868375656613,0.0007297008863059204,1.0412881026340527e-05,63,45,121618,0.5,directional,0.0,0.0,6.62969970703125,6.105074882507324,0.04442655295133591,0.00037166010588407516,6.105074882507324
50,0.052422236651182175,-25.594047503106374,110.14544863272648,362.58075612580916,-20.084209245115847,26.2257477847848,101.95791001778888,0.17542158429683252,0.00031041712033228223,0.0004239554949611542,0.0003240063288890635,0.0007313864114320604,2.853155640467647e-05,63,45,121618,0.5,directional,0.0,0.0,1.4080815315246582,10.983418464660645,0.044799890369176865,0.0026974561624228954,10.983418464660645
100,0.08573362231254578,-24.770699621376153,91.12378863447196,299.96457043181425,-19.150715103478763,21.15331643376472,82.2378050467969,0.1758639209563781,0.0003108156691315082,0.00042625727268703315,0.0003238852663172477,0.0007331070761883908,4.476014384041711e-05,63,45,121618,0.5,directional,0.0,0.0,1.708452820777893,14.402118682861328,0.048165302723646164,0.007291752379387617,14.402118682861328
200,0.1569357067346573,-23.46836753645846,67.51473378163259,222.24743308098596,-17.16641966074448,13.395191347982411,52.07652133835472,0.17695172402575457,0.0003126836347110599,0.00043112233650808484,0.0003250240121731176,0.0007374122894964233,8.011657240714994e-05,63,45,121618,0.5,directional,0.0,0.0,58.46794891357422,31.039228439331055,0.0464760884642601,0.024448081851005554,31.039228439331055
500,0.29368260502815247,-20.34443040155324,32.88553003562587,108.25377257006761,-14.911153260187346,7.969338642231938,30.982419218466497,0.17935687627009703,0.0003182284586573381,0.000441210647715727,0.0003296953901997784,0.000748273245007101,0.00014434035973278172,63,45,121618,0.5,directional,0.0,0.0,2.7918989658355713,7.7649078369140625,0.04736098274588585,0.08598872274160385,7.7649078369140625
1000,0.35604363679885864,-19.30066548426964,25.85999010133398,85.12684709844392,-13.491489345263513,5.74719443681327,22.343383229793098,0.1807205326549955,0.00032226062307548617,0.0004465769361010046,0.00033364062828998727,0.0007552319867195657,0.0001748119092475199,63,45,121618,0.5,directional,0.0,0.0,1.070657730102539,5.707594871520996,0.04696376621723175,0.12673871219158173,5.707594871520996
0,0.0,-26.476792154685292,125.50527867370413,444.302969100716,nan,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,121618,1.0,directional,0.0,0.0,,,,,
10,0.01991649717092514,-25.471204805778616,99.56421121854004,352.4686381963042,nan,nan,nan,0.17496725052469694,0.0003096911105178907,0.00042195743495657053,0.0003235894984142966,0.0007297045951463088,1.0494091283241843e-05,108,0,121618,1.0,directional,0.0,0.0,5.014031410217285,3.163449764251709,0.04605435952544212,0.000350288551999256,3.163449764251709
50,0.053181957453489304,-23.99034801811533,70.79744400965848,250.63100859695967,nan,nan,nan,0.17544552908052938,0.0003104388107006553,0.00042405571722963664,0.0003240066549904019,0.0007314537003246781,2.9376075856074244e-05,108,0,121618,1.0,directional,0.0,0.0,1.0110975503921509,10.724592208862305,0.045875318348407745,0.002777098212391138,10.724592208862305
100,0.09309598803520203,-22.964054682947143,55.89696722043337,197.88162507755467,nan,nan,nan,0.17601680934431407,0.00031110231573878966,0.00042685282478709715,0.00032411189767297174,0.0007336552098497034,4.9688197839965326e-05,108,0,121618,1.0,directional,0.0,0.0,1.2260535955429077,14.178674697875977,0.050115641206502914,0.008589023724198341,14.178674697875977
200,0.1661301851272583,-21.321679100278487,38.295759485198374,135.57134666404684,nan,nan,nan,0.17715160850742553,0.0003131550536724258,0.0004319260561562244,0.0003254381195610477,0.000738252890596489,8.600529845277629e-05,108,0,121618,1.0,directional,0.0,0.0,21.766223907470703,13.137308120727539,0.04821247607469559,0.027394752949476242,13.137308120727539
500,0.30026474595069885,-18.640524150489107,20.655475253610938,73.1227330065164,nan,nan,nan,0.17957158624166922,0.0003189735819145428,0.0004418061459603069,0.00033054149479951316,0.0007492219967500869,0.00014914387491756574,108,0,121618,1.0,directional,0.0,0.0,1.928541660308838,7.755531311035156,0.04906756058335304,0.08996108174324036,7.755531311035156
1000,0.35813480615615845,-17.577618937253007,16.17129019432618,57.24820759299113,nan,nan,nan,0.18090295284367272,0.0003231298031161495,0.00044684986638234795,0.0003347516235550796,0.0007560610127348503,0.00017874690739679654,108,0,121618,1.0,directional,0.0,0.0,0.7371825575828552,5.620926856994629,0.04840797930955887,0.12821920216083527,5.620926856994629
0,0.0,-28.887898736794053,714.9637664984225,774.0871776937072,-23.3204300004543,172.83877754872324,214.80431440679732,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,40,68,116726,0.25,directional,0.0,0.0,,,,,
10,0.009441821835935116,-28.889714505875883,715.2627526891216,774.4108883310465,-23.310957163834015,172.46219224645125,214.33629357942596,0.15665344556002805,0.00037578677301000195,0.0004691045465384135,0.00038831129683441026,0.0008156264117608646,2.7189741996511268e-06,40,68,116726,0.25,directional,0.0,0.0,839.7228393554688,740.5640258789062,0.03671611100435257,7.450694829458371e-05,740.5640258789062
50,0.03322418034076691,-28.846811330880215,708.2315868984891,766.7982853743633,-23.27176682398303,170.91290988248397,212.41084293267676,0.156402640673138,0.00037527483050741505,0.000467977845178527,0.00038795274976689717,0.0008145841298884349,1.0870593691330553e-05,40,68,116726,0.25,directional,0.0,0.0,1098.0084228515625,6509.943359375,0.040269117802381516,0.0010522615630179644,6509.943359375
100,0.0526740737259388,-28.851695182206516,709.0284755298894,767.6610721343665,-23.240552417248423,169.6888973723781,210.88963819038727,0.1565059577301291,0.0003752809454448961,0.00046820032556380665,0.00038795583010634536,0.0008145551101787187,1.0735307441366564e-05,40,68,116726,0.25,directional,0.0,0.0,1.7488831281661987,11.725916862487793,0.0362144336104393,0.0027049770578742027,11.725916862487793
200,0.11795350164175034,-28.84439966703876,707.8384107398205,766.3725957978259,-23.142691366382856,165.90799793025982,206.19073020212454,0.15634812240623933,0.00037468266669394673,0.0004668486131245914,0.00038765010624121295,0.0008131516869325637,2.381779596785852e-05,40,68,116726,0.25,directional,0.0,0.0,1.44111967086792,12.66876220703125,0.03631243109703064,0.013770993798971176,12.66876220703125
