iteration,z_norm,PSNR_obs,RelMSE_obs,PSNR_holdout,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,signal_loss_obs,L_directional,L_angular,L_z,objective,lambda_shape,lambda_z,subject,sampling_ratio
10,0.02075001411139965,-17.51255059307153,83.91082063634563,-10.531543517618898,28.115316847928018,0.173666638775999,0.000332465744579431,0.0004457906723119825,0.0003485119548933172,0.0007731775666510453,1.0078600809841232e-05,40,68,20.21373176574707,5.873692989349365,0.044745512306690216,0.0003769833710975945,directional,0.0,0.0,106319,0.25
50,0.06330793350934982,-17.145288862125312,77.10664295488097,-9.755890485303748,23.516770394364332,0.17429634420225934,0.00033302872537352245,0.0004476351606680559,0.0003489469241037906,0.0007743596278744512,3.296711632993732e-05,40,68,1.5075206756591797,0.41899898648262024,0.041746847331523895,0.003880890551954508,directional,0.0,0.0,106319,0.25
100,0.1306009590625763,-16.73853093856846,70.21275319516536,-7.661042757627781,14.517535817465538,0.1754132913051575,0.0003337240797910884,0.00045259361789800614,0.000348821759309856,0.000777820439186021,6.768805915725579e-05,40,68,7.741311073303223,2.164900779724121,0.04501732438802719,0.01678178831934929,directional,0.0,0.0,106319,0.25
200,0.18703456223011017,-16.23891600037853,62.582730728277674,-5.051753070356174,7.960932424337447,0.17654380685483573,0.00033508212616544463,0.000456192479004269,0.00034996802442097634,0.0007807150694528566,9.853318111527508e-05,40,68,2.771108388900757,0.4643002152442932,0.0464978888630867,0.03487866371870041,directional,0.0,0.0,106319,0.25
500,0.28589770197868347,-12.26971731890476,25.09196314849901,-1.4249474181081618,3.4536901521121086,0.17849626290778792,0.00033726210607647173,0.0004628562706968792,0.00035150808366993925,0.0007861706011844663,0.0001431595148585998,40,68,0.8471860885620117,0.19024303555488586,0.04828491806983948,0.08159969747066498,directional,0.0,0.0,106319,0.25
1000,0.340265154838562,-8.520579271619061,10.58329340229889,0.8788982057361092,2.031883529114525,0.1797232399607918,0.00033911390285481564,0.0004664979324976009,0.0003533263210312931,0.0007897353921248899,0.00016652425347123037,40,68,5.870450019836426,0.30813875794410706,0.04939188435673714,0.11565802991390228,directional,0.0,0.0,106319,0.25
0,0.0,-16.252616823616705,74.17037443600401,-10.830517741174376,29.644441735591176,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,nan,nan,nan,nan,directional,0.0,0.0,106319,0.5
10,0.02074022963643074,-16.019542242927955,70.29476985787316,-10.502609413948127,27.488588714362418,0.17366650624070654,0.0003324653410991037,0.00044579080757819556,0.0003485113044704934,0.0007731775511541906,1.0070905781591072e-05,63,45,14.954999923706055,5.841589450836182,0.0452737919986248,0.000376789626898244,directional,0.0,0.0,106319,0.5
50,0.06313098222017288,-15.615299188671855,64.04698761800266,-9.725394872819308,22.984284529661547,0.17429285861096586,0.00033302585302333375,0.0004476184394486494,0.00034894736388308117,0.00077434654246316,3.28641997222628e-05,63,45,1.109267234802246,0.41738155484199524,0.04253477603197098,0.003858675016090274,directional,0.0,0.0,106319,0.5
100,0.13038845360279083,-15.070177892927585,56.49195160667379,-7.621465549131138,14.159178503927613,0.17540819752209363,0.00033371788186710324,0.00045256833061545573,0.0003488196637585137,0.0007777981997977172,6.754418348094458e-05,63,45,5.702347755432129,2.160597085952759,0.04546891897916794,0.01672741211950779,directional,0.0,0.0,106319,0.5
200,0.1868661791086197,-14.468445825447084,49.18281381201375,-4.976313214320067,7.7005691201788204,0.17653639508517857,0.0003350782132243775,0.00045616238063599486,0.0003499700298177922,0.0007806920878691989,9.841281123152701e-05,63,45,1.9898196458816528,0.5465944409370422,0.04682881012558937,0.03481301665306091,directional,0.0,0.0,106319,0.5
500,0.2861790955066681,-10.482184774116794,19.642070546672258,-1.2754111402746773,3.284222832269545,0.17849979914838154,0.0003372638763081622,0.00046288125664890114,0.0003515031512011473,0.0007861880426864308,0.00014331455113914302,63,45,0.6049627065658569,0.1877284049987793,0.048535119742155075,0.0817575752735138,directional,0.0,0.0,106319,0.5
1000,0.33965128660202026,-6.853763059260736,8.518146303693921,1.0300076723085614,1.9314823094467335,0.1797119967015385,0.0003391152483433313,0.00046647498224582947,0.00035332892346235506,0.0007897226641986618,0.00016651352169184488,63,45,3.8271732330322266,0.30026477575302124,0.0497758723795414,0.11524245887994766,directional,0.0,0.0,106319,0.5
0,0.0,-14.721499063347508,59.07720864650867,nan,nan,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,108,0,nan,nan,nan,nan,directional,0.0,0.0,106319,1.0
10,0.02070584148168564,-14.472849893593473,55.789831542968045,nan,nan,0.17366610232468993,0.00033246511029070327,0.00044578969888677943,0.000348511142383253,0.0007731769132378392,1.0057479455000518e-05,108,0,11.136078834533691,5.816413879394531,0.04547366127371788,0.00037578289629891515,directional,0.0,0.0,106319,1.0
50,0.06289925426244736,-14.01171288109958,50.16968206331923,nan,nan,0.17428909826396183,0.00033302482120962034,0.0004476040711144187,0.0003489492804267564,0.0007743385413262624,3.2748064434557535e-05,108,0,0.8211768865585327,0.41738587617874146,0.0428243912756443,0.0038310266099870205,directional,0.0,0.0,106319,1.0
100,0.12999607622623444,-13.256390227437675,42.16082334155324,nan,nan,0.17540085098071448,0.0003337137025271803,0.00045253788474486974,0.00034882053062049796,0.0007777769471426605,6.733526663455287e-05,108,0,4.221095561981201,2.1539533138275146,0.04570828750729561,0.016626909375190735,directional,0.0,0.0,106319,1.0
200,0.18658548593521118,-12.474881456125601,35.21747429748863,nan,nan,0.17652957476217448,0.0003350744669164828,0.0004561336008738474,0.0003499720625285513,0.000780671526441692,9.826144641145205e-05,108,0,1.3982914686203003,0.5564984679222107,0.04701877385377884,0.034709274768829346,directional,0.0,0.0,106319,1.0
500,0.2850451171398163,-8.583555239419992,14.375586911464827,nan,nan,0.17847397960954745,0.00033723818527867837,0.0004627819694054097,0.0003514906896282501,0.0007861022519792292,0.0001427971038412992,108,0,0.4329260289669037,0.18839332461357117,0.04912732541561127,0.08111575990915298,directional,0.0,0.0,106319,1.0
1000,0.3378572165966034,-5.1521744176177755,6.523602679936001,nan,nan,0.1796771543784718,0.00033904516031171004,0.000466325431287296,0.00035327161341979467,0.0007895636586007684,0.00016574684516141504,108,0,2.4347620010375977,0.31186771392822266,0.04995463415980339,0.11402184516191483,directional,0.0,0.0,106319,1.0
0,0.0,-25.516673196520525,449.9811846755954,-20.221954352360388,166.42182695791536,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,40,68,nan,nan,nan,nan,directional,0.0,0.0,120717,0.25
10,0.019956305623054504,-25.539986560451005,452.4032239232041,-20.185915722379878,165.04653924993264,0.174700522445682,0.00031276341205979126,0.0004430087541675422,0.000326304380938657,0.0007517836042896285,1.038550229289583e-05,40,68,9118.3779296875,2785.153076171875,0.04559020698070526,0.0003389033954590559,directional,0.0,0.0,120717,0.25
50,0.04584799334406853,-25.603611947400758,459.0798486981754,-20.02682197632833,159.10984319176148,0.17517355135897889,0.00031310145270973296,0.0004454075620990305,0.00032617827624986114,0.000753539602144701,2.5347655803699844e-05,40,68,7.597260475158691,2.3131275177001953,0.04534594714641571,0.002082726452499628,directional,0.0,0.0,120717,0.25
100,0.1029198095202446,-25.64528923114149,463.5066380424491,-19.761451391211114,149.67869540661871,0.17609758163800635,0.0003137625533104667,0.00044913444613534184,0.00032628413596149904,0.0007562358502693315,5.3865416926626416e-05,40,68,6.745883464813232,1.613138198852539,0.04238942265510559,0.010559220798313618,directional,0.0,0.0,120717,0.25
200,0.22732478380203247,-19.70975870817118,118.1688219326109,-13.802986803522835,37.95889229130533,0.17818040404926133,0.0003150523290102177,0.00045749316354202417,0.0003263119795397825,0.0007621843557778519,0.00011184256018186235,40,68,10.41210651397705,3.0673840045928955,0.045736536383628845,0.05166280269622803,directional,0.0,0.0,120717,0.25
500,0.33056503534317017,-15.490890302698158,44.73176816364779,-8.138120177827457,10.299754373907529,0.1801770645000075,0.00031748259241598433,0.00046561306841306994,0.00032781109182481875,0.0007693735553059579,0.00015888091317231296,40,68,16.68874168395996,3.994840621948242,0.0505058653652668,0.10908425599336624,directional,0.0,0.0,120717,0.25
1000,0.5205501914024353,-7.985591739593472,7.944859274568442,1.7069483829380419,1.0673823369046533,0.1855645054207571,0.00032708986676093784,0.0004826315163455788,0.0003372347983768651,0.0007892923323554827,0.0002538740106341992,40,68,2.2676186561584473,0.4287283718585968,0.04753896966576576,0.27091270685195923,directional,0.0,0.0,120717,0.25
0,0.0,-24.211114565195476,349.36384172029904,-20.2717170914211,176.69717839682042,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,nan,nan,nan,nan,directional,0.0,0.0,120717,0.5
10,0.01984541118144989,-24.225758132570657,350.54381702208264,-20.236876501545193,175.28532391237573,0.174699823829392,0.0003127630648710427,0.0004430029759445673,0.0003263057608059425,0.0007517799520322016,1.0346382808521631e-05,63,45,6788.19482421875,2762.169921875,0.04812399297952652,0.00033576833084225655,directional,0.0,0.0,120717,0.5
50,0.04569670930504799,-24.25800082949666,353.1559933729373,-20.080957012762923,169.1038933393148,0.17517319747938795,0.0003131016513452516,0.0004454116121717866,0.0003261769780115329,0.0007535445793644009,2.530571339307044e-05,63,45,5.668654441833496,2.3132636547088623,0.04828391596674919,0.0020689284428954124,directional,0.0,0.0,120717,0.5
100,0.10281503945589066,-24.25784996622467,353.143725811286,-19.820287683462,159.25265215397866,0.17610040932721643,0.000313764882234699,0.00044915496497015907,0.000326281940807559,0.0007562527941874979,5.387711016077017e-05,63,45,4.875794410705566,1.6209150552749634,0.044728778302669525,0.010537585243582726,directional,0.0,0.0,120717,0.5
200,0.22771990299224854,-18.26566185531709,88.86539662934673,-13.852081705510976,40.296383951126266,0.1781916464499842,0.0003150599039461316,0.0004575599110864973,0.00032630608002523357,0.000762239200418561,0.0001120589866182525,63,45,7.709841251373291,3.0494863986968994,0.04974040016531944,0.05184370279312134,directional,0.0,0.0,120717,0.5
500,0.330148309469223,-13.96436480510727,33.006766326527405,-8.20658030316158,10.982872342126344,0.1801689123857563,0.00031746827654922867,0.000465701663035773,0.00032775509333794663,0.000769443633936427,0.00015859990420607708,63,45,12.088687896728516,4.044139862060547,0.05453415587544441,0.10881004482507706,directional,0.0,0.0,120717,0.5
1000,0.5211981534957886,-6.259383059352207,5.598926985725394,1.6521359997236935,1.1346039871001254,0.18556914760383042,0.00032709560528533586,0.00048267644166578356,0.000337226903220359,0.0007893354870997371,0.0002539566092574492,63,45,1.6121413707733154,0.45062577724456787,0.05098229646682739,0.2715846300125122,directional,0.0,0.0,120717,0.5
0,0.0,-22.97064856533528,286.666226444442,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,nan,nan,nan,nan,directional,0.0,0.0,120717,1.0
10,0.01983180269598961,-22.974261619614595,286.90481377034257,nan,nan,0.17469972265864475,0.0003127629986734376,0.00044300248604659106,0.0003263058037117547,0.0007517796145711363,1.0343002843451116e-05,108,0,5128.1708984375,2785.553955078125,0.04782697930932045,0.0003359501715749502,directional,0.0,0.0,120717,1.0
50,0.0457165353000164,-22.96538396487957,286.318934722247,nan,nan,0.17517399204271916,0.00031310255460260624,0.00044541605315691595,0.0003261769927921186,0.0007535481814797144,2.5331787080309618e-05,108,0,4.276305198669434,2.3204872608184814,0.047625862061977386,0.0020703901536762714,directional,0.0,0.0,120717,1.0
100,0.10313044488430023,-22.909111578025595,282.63297560816426,nan,nan,0.17610712378753135,0.0003137699351983582,0.00044918256018075265,0.000326283301613751,0.000756271807803161,5.409822994229178e-05,108,0,3.504909038543701,1.611767292022705,0.044408321380615234,0.010602416470646858,directional,0.0,0.0,120717,1.0
200,0.22828981280326843,-16.8500609286164,70.03542459275204,nan,nan,0.17820786968768332,0.0003150742382969616,0.0004576119189574002,0.0003263163872139913,0.0007622791675703928,0.00011248367035922584,108,0,5.765088081359863,3.056196451187134,0.04904453083872795,0.05210287868976593,directional,0.0,0.0,120717,1.0
500,0.3300304114818573,-12.36221809726789,24.919164830574598,nan,nan,0.18017918531275276,0.00031748895533984965,0.00046572456748759363,0.0003277798338805466,0.0007694721349011558,0.00015885628225806525,108,0,8.685359001159668,3.993182897567749,0.05322948098182678,0.10872949659824371,directional,0.0,0.0,120717,1.0
1000,0.52094566822052,-4.368292928868215,3.954949714034922,nan,nan,0.1855800301354777,0.0003271252164138553,0.00048276131832915894,0.00033723932687359116,0.0007894221658246263,0.0002541094211924534,108,0,1.1234878301620483,0.44837096333503723,0.0498957633972168,0.2713228166103363,directional,0.0,0.0,120717,1.0
0,0.0,-29.585924173909113,324.4805959439076,-22.32784351302471,43.00284182706094,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,nan,nan,nan,nan,directional,0.0,0.0,121618,0.25
10,0.02317555993795395,-28.338563672875523,243.47405049780355,-21.29749121392281,33.920475125620776,0.1750128044031019,0.00030974949694449804,0.000422191064661043,0.0003236019594658364,0.0007298856693628054,1.2415081672193037e-05,40,68,8.520004272460938,2.3531484603881836,0.04387951269745827,0.0004596748040057719,directional,0.0,0.0,121618,0.25
50,0.06263287365436554,-26.688912818679555,166.5281262357034,-19.773473175688988,23.881418703109233,0.17559496854908205,0.00031048413197634964,0.00042488394771835315,0.0003238283294792162,0.0007320133897760526,3.459305263169692e-05,40,68,1.9344433546066284,0.4670972228050232,0.04378407821059227,0.003888010745868087,directional,0.0,0.0,121618,0.25
100,0.09528706967830658,-26.021138298452115,142.7940605022427,-18.726039876405018,18.763627085863646,0.1761045713160782,0.00031112300703614186,0.00042725112013123457,0.00032403889985480316,0.0007339028047338227,5.1944827641917886e-05,40,68,2.340517044067383,0.5723415017127991,0.04711078107357025,0.009002088569104671,directional,0.0,0.0,121618,0.25
200,0.16259527206420898,-24.345263747020795,97.07841751911178,-16.95300761063258,12.47422480587825,0.17718594981613342,0.0003134081573130551,0.0004317552154662458,0.00032585852392956856,0.0007382945475596337,8.639795501259561e-05,40,68,39.910274505615234,16.137866973876953,0.045610278844833374,0.026094568893313408,directional,0.0,0.0,121618,0.25
500,0.30761995911598206,-21.565576299686562,51.1863242560179,-14.538086189019237,7.153546825943645,0.17963627714123173,0.00032045098552176853,0.0004413613423771272,0.00033260362044717904,0.0007500648057156324,0.00015424947126926712,40,68,3.808079957962036,0.7629462480545044,0.04534406587481499,0.09418274462223053,directional,0.0,0.0,121618,0.25
1000,0.37002483010292053,-20.72759603657818,42.20422378758103,-13.286506647477674,5.362452646773217,0.18085463176078959,0.0003242676331516165,0.0004455635245072688,0.00033660376869966706,0.0007560596351767522,0.00018139680942249716,40,68,1.4701426029205322,0.2842896282672882,0.045460354536771774,0.1367577612400055,directional,0.0,0.0,121618,0.25
0,0.0,-28.06488409583863,194.55850276164765,-22.296576862951593,43.648029486668385,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,nan,nan,nan,nan,directional,0.0,0.0,121618,0.5
10,0.02313736453652382,-26.84099954804296,146.77826868017252,-21.266858643001882,34.434423785235225,0.1750124712402623,0.0003097485085503732,0.00042218927581312284,0.0003236011880568391,0.0007298838344355857,1.239761424209111e-05,63,45,6.61887788772583,2.843817949295044,0.044953811913728714,0.0004582278779707849,directional,0.0,0.0,121618,0.5
50,0.06265734881162643,-25.203657300222435,100.67636715312625,-19.73707328241956,24.21108675868283,0.17559546011407143,0.00031048606749298403,0.00042488194369838463,0.0003238318409155744,0.0007320126013431426,3.4595022201421437e-05,63,45,1.399482250213623,0.4684867262840271,0.04494795203208923,0.00389099377207458,directional,0.0,0.0,121618,0.5
100,0.0953303724527359,-24.494876937068728,85.51641763840347,-18.68041035141634,18.982263201376124,0.17610562870273647,0.000311130209938704,0.00042724716366277106,0.00032405044696603167,0.0007339039828806683,5.196939268105418e-05,63,45,1.6957175731658936,0.574356198310852,0.048248302191495895,0.009009839966893196,directional,0.0,0.0,121618,0.5
200,0.16265490651130676,-22.810431458240362,58.02363756348566,-16.909599946473815,12.62603388081624,0.17718765464067598,0.0003134116429390003,0.0004317516681719421,0.00032586560454406357,0.000738292840111277,8.641146040577063e-05,63,45,31.135467529296875,16.082489013671875,0.04643411934375763,0.02611558325588703,directional,0.0,0.0,121618,0.5
500,0.3081570565700531,-20.061369263174,30.81049900603483,-14.486238218324132,7.226546101130897,0.17965194981331423,0.00032047750807334983,0.0004414183089389758,0.00033262525695625984,0.0007501227115533552,0.000154512632266216,63,45,2.690857172012329,0.7551096677780151,0.04661178216338158,0.09451889991760254,directional,0.0,0.0,121618,0.5
1000,0.3707866370677948,-19.17864208037287,25.14351633437676,-13.216075280651069,5.394043988399476,0.18087611641118065,0.0003242973795794886,0.0004456570744361263,0.000336620494037798,0.0007561475275897543,0.00018170815316528467,63,45,1.039706826210022,0.28617462515830994,0.046215660870075226,0.1373177170753479,directional,0.0,0.0,121618,0.5
0,0.0,-26.476792154685292,125.50527867370413,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,nan,nan,nan,nan,directional,0.0,0.0,121618,1.0
10,0.022916380316019058,-25.285653201251094,95.39993900048616,nan,nan,0.17501097015284645,0.0003097477470764851,0.0004221845065070502,0.00032360058407650554,0.0007298773896062107,1.2386172653870758e-05,108,0,5.008596897125244,2.7584376335144043,0.046586938202381134,0.0004479113849811256,directional,0.0,0.0,121618,1.0
50,0.06202326714992523,-23.66738564934935,65.72359969658186,nan,nan,0.17559228877415817,0.0003104813838005196,0.00042487067506424766,0.000323827815255495,0.0007319993563060552,3.452639682692846e-05,108,0,1.0076295137405396,0.4634026885032654,0.04603766277432442,0.0038124113343656063,directional,0.0,0.0,121618,1.0
100,0.09532175213098526,-22.89606675115545,55.02872519712635,nan,nan,0.1761073545701055,0.00031112653614692807,0.0004272787617114696,0.00032403381617508725,0.0007339223516566189,5.2125791909406865e-05,108,0,1.2281957864761353,0.5734363198280334,0.05017627775669098,0.009008100256323814,directional,0.0,0.0,121618,1.0
200,0.16203616559505463,-21.20970506096439,37.321000947126784,nan,nan,0.177183952133695,0.00031339776429807164,0.0004317531219468871,0.00032584462572066126,0.000738284646255574,8.63206751337768e-05,108,0,24.487844467163086,15.580799102783203,0.048102837055921555,0.02591819502413273,directional,0.0,0.0,121618,1.0
500,0.30727994441986084,-18.50534656306706,20.022459929597936,nan,nan,0.17965330200585689,0.00032046901197697105,0.0004414386860068074,0.0003326070469359857,0.0007501291375079628,0.0001544786685578681,108,0,1.8807023763656616,0.7506914734840393,0.04831370338797569,0.09398388862609863,directional,0.0,0.0,121618,1.0
1000,0.368436723947525,-17.579246155266894,16.17735040142986,nan,nan,0.180855385710391,0.00032420662263289626,0.0004456068078050836,0.0003365110985248718,0.0007560359901063697,0.00018111833065763956,108,0,0.7257304191589355,0.2865707278251648,0.04775073751807213,0.135574609041214,directional,0.0,0.0,121618,1.0
0,0.0,-28.887898736794053,714.9637664984225,-23.3204300004543,172.83877754872324,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,40,68,nan,nan,nan,nan,directional,0.0,0.0,116726,0.25
10,0.00927185919135809,-28.883798624785996,714.2890979680728,-23.311202692140725,172.47194266898484,0.15665229642752668,0.0003757623193592934,0.00046910927101642767,0.00038827939651932676,0.0008156209051997903,2.017695967788991e-06,40,68,837.3504028320312,165.23391723632812,0.03672206401824951,7.761441520415246e-05,directional,0.0,0.0,116726,0.25
50,0.034531258046627045,-28.866142434069644,711.391059064599,-23.27017443251834,170.85025415440788,0.1564002046541991,0.0003753146195156159,0.00046789930501905827,0.0003880281576571446,0.0008145885464719418,1.1723145276744796e-05,40,68,1095.8914794921875,463.58587646484375,0.040268491953611374,0.0010915737366303802,directional,0.0,0.0,116726,0.25
100,0.062260109931230545,-28.9138591134575,719.2503311310243,-23.237896876724122,169.58517097855767,0.15646155969144096,0.00037537146825594156,0.0004677332724266045,0.00038820798985210854,0.0008143488482056472,1.66926790856726e-05,40,68,1.738159418106079,0.5865874886512756,0.03616819530725479,0.0038224156014621258,directional,0.0,0.0,116726,0.25
200,0.12730330228805542,-28.868215659199276,711.7307423841212,-23.129681390836197,165.41173806287517,0.1564378407261617,0.0003747491251272902,0.00046700352508216683,0.0003877365133795578,0.0008133091001116478,2.3716209404989854e-05,40,68,1.4369609355926514,0.46044307947158813,0.03631539270281792,0.016052842140197754,directional,0.0,0.0,116726,0.25
500,0.31538504362106323,-28.702769980352887,685.1271172663426,-23.053085560855298,162.51997319298417,0.15639140327766518,0.0003734895739717214,0.0004660410936629041,0.0003866723998026147,0.0008118120941529336,5.82012966049016e-05,40,68,3148.714599609375,854.6930541992188,0.03537106513977051,0.0993916392326355,directional,0.0,0.0,116726,0.25
1000,0.5267578959465027,-28.524987662613512,657.6471243133485,-22.86621225140195,155.675192375885,0.1564290931608731,0.00037320764277499053,0.0004639786988534632,0.00038722116097865715,0.0008095831966128262,7.197523809710524e-05,40,68,5.281647682189941,1.1369092464447021,0.04189715534448624,0.277057945728302,directional,0.0,0.0,116726,0.25
0,0.0,-27.558568981992554,504.65425250212087,-23.318394741191945,170.5092175678996,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,nan,nan,nan,nan,directional,0.0,0.0,116726,0.5
10,0.009767803363502026,-27.55579647142616,504.3321869928402,-23.308769066853372,170.13172055479998,0.15664309064704893,0.00037576308990147937,0.0004690620633123518,0.00038829160875524725,0.0008155930991012507,2.690232790981979e-06,63,45,591.3504638671875,162.9627227783203,0.037547238171100616,8.669069211464375e-05,directional,0.0,0.0,116726,0.5
50,0.034927383065223694,-27.535711997634,502.00522657444384,-23.269262216891825,168.59108633220185,0.15639796144244927,0.00037532797901277813,0.0004678912855125361,0.0003880455385520244,0.0008145934648162084,1.1876879668050978e-05,63,45,863.2012939453125,461.3491516113281,0.047003380954265594,0.001116694649681449,directional,0.0,0.0,116726,0.5
100,0.062488261610269547,-27.566141014962252,505.5348973098523,-23.235695137058144,167.29305078403232,0.15644246593092234,0.000375336440150134,0.0004676606801740316,0.00038817883615406,0.0008142999581258846,1.688115316086359e-05,63,45,1.325016975402832,0.5953080058097839,0.03751441091299057,0.003854169510304928,directional,0.0,0.0,116726,0.5
200,0.12648694217205048,-27.516737321049916,499.81670959034926,-23.128890313679765,163.22903712434103,0.15643869553338685,0.00037475794918493207,0.0004670302070359225,0.0003877373901974718,0.0008133462843454525,2.336614716704193e-05,63,45,1.0806235074996948,0.46027442812919617,0.03713083267211914,0.0158509761095047,directional,0.0,0.0,116726,0.5
500,0.30845028162002563,-27.388598922837247,485.28507115347503,-23.036977969048024,159.81082161750209,0.1563673673682378,0.00037354115608491243,0.00046598503200850964,0.0003867244329833802,0.0008118816103598909,5.6246823379141815e-05,63,45,2300.956787109375,836.6461791992188,0.03641507402062416,0.09506551921367645,directional,0.0,0.0,116726,0.5
1000,0.517272412776947,-27.184290959267024,462.9841622554935,-22.873520740289504,153.90774015273172,0.15665747961491733,0.0003734577058777895,0.0004647490151425086,0.0003873742402284847,0.0008100831062767524,6.68279647742235e-05,63,45,3.6702568531036377,1.0915292501449585,0.05016361549496651,0.2672022581100464,directional,0.0,0.0,116726,0.5
0,0.0,-26.252569931861554,356.52318136432854,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,nan,nan,nan,nan,directional,0.0,0.0,116726,1.0
10,0.009145837277173996,-26.24708382706761,356.07309766472247,nan,nan,0.15665149644045281,0.0003757630702790237,0.0004691060351617367,0.0003882811820757251,0.0008156205423272164,2.0547196388299147e-06,108,0,412.1665954589844,162.788818359375,0.03767361119389534,7.583590922877192e-05,directional,0.0,0.0,116726,1.0
50,0.0340193547308445,-26.222988172550448,354.1029927546294,nan,nan,0.15640247616756794,0.00037532451431021216,0.0004679177713842097,0.0003880346380525994,0.0008146125615027989,1.156074249347925e-05,108,0,696.0951538085938,461.4232177734375,0.04795276001095772,0.0010576348286122084,directional,0.0,0.0,116726,1.0
100,0.061584584414958954,-26.243065227950993,355.7437696914873,nan,nan,0.15645752897110152,0.0003753612014902918,0.000467727427404214,0.0003881945091744703,0.0008143523126671263,1.6436074533935677e-05,108,0,1.0220774412155151,0.5969535708427429,0.03778096288442612,0.003733595134690404,directional,0.0,0.0,116726,1.0
200,0.1286494880914688,-26.16254420112277,349.208816741276,nan,nan,0.15638433982840882,0.00037461936115122993,0.0004668683031376835,0.00038759875054948656,0.0008132011277866133,2.4789973412459534e-05,108,0,0.8306032419204712,0.46650683879852295,0.037293095141649246,0.016353394836187363,directional,0.0,0.0,116726,1.0
500,0.3139374852180481,-26.05050526667592,340.3151683634057,nan,nan,0.15643986864915582,0.00037358166956418177,0.0004663110194459217,0.0003866994976633511,0.0008120503826601126,5.644060454236829e-05,108,0,1699.5770263671875,825.6011352539062,0.036636415868997574,0.09847252070903778,directional,0.0,0.0,116726,1.0
1000,0.5213821530342102,-25.865248696629294,326.10364241560114,nan,nan,0.1566179552130074,0.00037340929322922855,0.0004646264272876494,0.00038732197747649806,0.0008099858061413837,6.70082871035924e-05,108,0,2.5976924896240234,1.0944349765777588,0.04982049763202667,0.2714935541152954,directional,0.0,0.0,116726,1.0
0,0.0,-17.735472002074985,88.33038214855918,-10.857478865965707,30.306551153446964,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,40,68,nan,nan,nan,nan,angular,0.0,0.0,106319,0.25
10,0.038378216326236725,-17.915209475256454,92.06273158702717,-11.26047275254769,33.253388457681275,0.17292105367629218,0.0003321722174810834,0.0004426521967368397,0.0003488826383826834,0.0007711671856985293,1.8138537370271546e-05,40,68,20.134464263916016,5.8652143478393555,0.044024329632520676,0.0012000997085124254,angular,0.0,0.0,106319,0.25
50,0.17841093242168427,-18.23289886851885,99.04961595708404,-12.086764081259634,40.22212751983235,0.17160493877797817,0.00033206308860140606,0.00043447252459835893,0.0003510379063613002,0.0007658251297854277,7.391396142411709e-05,40,68,1.8608554601669312,0.534837543964386,0.039541393518447876,0.03064623475074768,angular,0.0,0.0,106319,0.25
100,0.34779614210128784,-18.28137775458848,100.1614688131979,-12.442623493597173,43.65670757906281,0.170661161945751,0.0003332363943134935,0.00042694202329195135,0.0003543890793966868,0.0007616710625882052,0.00013255067661657662,40,68,8.002477645874023,2.3208255767822266,0.03889594227075577,0.1187223345041275,angular,0.0,0.0,106319,0.25
200,0.6038188338279724,-18.05255413056623,95.02072116597249,-12.49514379081937,44.18786408449591,0.16992616073437014,0.0003406355780192267,0.00042465440529157423,0.00036243788925957327,0.0007645289945007215,0.00021699535816782292,40,68,787.4213256835938,170.13787841796875,0.036466702818870544,0.36222609877586365,angular,0.0,0.0,106319,0.25
500,0.8391660451889038,-22.081834890175102,240.2959206698201,-16.971379765408358,123.85872554043341,0.17129848226261193,0.0003529224886065688,0.0004370771072290396,0.0003740601432274853,0.0007805808989787078,0.00028899848935287273,40,68,8.774518013000488,1.7177814245224,0.035599905997514725,0.7037608027458191,angular,0.0,0.0,106319,0.25
1000,1.0189156532287598,-22.024095403975682,237.12232769552278,-17.018147751358,125.19973382530226,0.17593583408094549,0.0003667141845953176,0.00045505264377342585,0.00038717191567232123,0.0008012437538082888,0.0003396405469914081,40,68,34.81165313720703,8.57463264465332,0.03478220850229263,1.0376434326171875,angular,0.0,0.0,106319,0.25
